[smep_capcom.sys](drivers/19897aed-9be8-4111-a7d8-35618b9d75b3/),[db2a9247177e8cdd50fe9433d066b86ffd2a84301aa6b2eb60f361cfff077004](drivers/19897aed-9be8-4111-a7d8-35618b9d75b3/),2023-01-09
[cpuz.sys](drivers/0f59ce3b-20ac-41ba-8010-2abc74827eb8/),[8c95d28270a4a314299cf50f05dcbe63033b2a555195d2ad2f678e09e00393e6](drivers/0f59ce3b-20ac-41ba-8010-2abc74827eb8/),2023-01-09
[AsUpIO64.sys](drivers/3c5c8c6e-b14e-40d5-b231-c0be0f9b3932/),[b4d47ea790920a4531e3df5a4b4b0721b7fea6b49a35679f0652f1e590422602](drivers/3c5c8c6e-b14e-40d5-b231-c0be0f9b3932/),2023-01-09
[WinIo64A.sys](drivers/2cfede23-67f4-4af7-830f-c95ba30a43ae/),not available ,2023-01-09
[POORTRY.sys](drivers/25d5ebe3-e827-44a4-86fc-898844595c23/),[6b5cf41512255237064e9274ca8f8a3fef820c45aa6067c9c6a0e6f5751a0421](drivers/25d5ebe3-e827-44a4-86fc-898844595c23/),2023-03-04
[WinFlash64.sys](drivers/902249eb-87cb-4c01-8da7-17675d743cd7/),[677c0b1add3990fad51f492553d3533115c50a242a919437ccb145943011d2bf](drivers/902249eb-87cb-4c01-8da7-17675d743cd7/),2023-01-09
[amifldrv64.sys](drivers/34fa6ba4-dc7c-4fd6-b947-8a0bb8ebd031/),[20f11a64bc4548f4edb47e3d3418da0f6d54a83158224b71662a6292bf45b5fb](drivers/34fa6ba4-dc7c-4fd6-b947-8a0bb8ebd031/),2023-05-06
[AsrAutoChkUpdDrv.sys](drivers/b72f7335-6f27-42c5-85f5-ed7eb9016eac/),[2aa1b08f47fbb1e2bd2e4a492f5d616968e703e1359a921f62b38b8e4662f0c4](drivers/b72f7335-6f27-42c5-85f5-ed7eb9016eac/),2023-01-09
[eneio64.sys](drivers/90ecbbf7-b02f-424d-8b7d-56cc9e3b5873/),[38c18db050b0b2b07f657c03db1c9595febae0319c746c3eede677e21cd238b0](drivers/90ecbbf7-b02f-424d-8b7d-56cc9e3b5873/),2023-05-06
[UCOREW64.SYS](drivers/a338a9fc-9fe3-400c-9fe4-69bb7892602d/),[a7c8f4faf3cbb088cac7753d81f8ec4c38ccb97cd9da817741f49272e8d01200](drivers/a338a9fc-9fe3-400c-9fe4-69bb7892602d/),2023-01-09
[nt3.sys](drivers/d5118882-6cdd-4b06-8bf4-e9818f16137e/),[7d8937c18d6e11a0952e53970a0934cf0e65515637ac24d6ca52ccf4b93d385f](drivers/d5118882-6cdd-4b06-8bf4-e9818f16137e/),2023-01-09
[Monitor_win10_x64.sys](drivers/ca415ed5-b611-4840-bfb2-6e1eacac33d1/),[e4a7da2cf59a4a21fc42b611df1d59cae75051925a7ddf42bf216cc1a026eadb](drivers/ca415ed5-b611-4840-bfb2-6e1eacac33d1/),2023-01-09
[wantd.sys](drivers/892292f9-b87c-40a5-80e5-8c9b02914e8b/),[06a0ec9a316eb89cb041b1907918e3ad3b03842ec65f004f6fa74d57955573a4](drivers/892292f9-b87c-40a5-80e5-8c9b02914e8b/),2023-02-28
[mJj0ge.sys](drivers/412f4aaf-5525-458c-b87e-311e504b856d/),[5f6fec8f7890d032461b127332759c88a1b7360aa10c6bd38482572f59d2ba8b](drivers/412f4aaf-5525-458c-b87e-311e504b856d/),2023-05-07
[rzpnk.sys](drivers/1c6e1d3b-f825-4065-9e0c-83386883e40f/),[93d873cdf23d5edc622b74f9544cac7fe247d7a68e1e2a7bf2879fad97a3ae63](drivers/1c6e1d3b-f825-4065-9e0c-83386883e40f/),2023-01-09
[Sense5Ext.sys](drivers/70acea34-7ed2-42d5-885c-eca3c2de640c/),[7f4555a940ce1156c9bcea9a2a0b801f9a5e44ec9400b61b14a7b1a6404ffdf6](drivers/70acea34-7ed2-42d5-885c-eca3c2de640c/),2023-03-04
[BSMIXP64.sys](drivers/20076ebf-4427-4056-b035-5238f95debe9/),[59626cac380d8fe0b80a6d4c4406d62ba0683a2f0f68d50ad506ca1b1cf25347](drivers/20076ebf-4427-4056-b035-5238f95debe9/),2023-01-09
[ncpl.sys](drivers/8ff4ab50-05b7-4bfa-b994-1920c4ed4978/),[6c7120e40fc850e4715058b233f5ad4527d1084a909114fd6a36b7b7573c4a44](drivers/8ff4ab50-05b7-4bfa-b994-1920c4ed4978/),2023-01-09
[ElbyCDIO.sys](drivers/7a722cd5-69ec-4680-9f20-9387f249a891/),[238046cfe126a1f8ab96d8b62f6aa5ec97bab830e2bae5b1b6ab2d31894c79e4](drivers/7a722cd5-69ec-4680-9f20-9387f249a891/),2023-05-06
[viragt.sys](drivers/39742f99-2180-46d7-8538-56667c935cc3/),[e05eeb2b8c18ad2cb2d1038c043d770a0d51b96b748bc34be3e7fc6f3790ce53](drivers/39742f99-2180-46d7-8538-56667c935cc3/),2023-01-09
[superbmc.sys](drivers/9074a02a-b1ca-4bfb-8918-5b88e91c04a2/),[f8430bdc6fd01f42217d66d87a3ef6f66cb2700ebb39c4f25c8b851858cc4b35](drivers/9074a02a-b1ca-4bfb-8918-5b88e91c04a2/),2023-01-09
[dbutil_2_3.sys](drivers/a4eabc75-edf6-4b74-9a24-6a26187adabf/),[0296e2ce999e67c76352613a718e11516fe1b0efc3ffdb8918fc999dd76a73a5](drivers/a4eabc75-edf6-4b74-9a24-6a26187adabf/),2023-01-09
[ATSZIO.sys](drivers/6ec5ddda-f302-4008-a73e-12814c1d571f/),[0da746e49fd662be910d0e366934a7e02898714eaaa577e261ab40eb44222b5c](drivers/6ec5ddda-f302-4008-a73e-12814c1d571f/),2023-05-06
[Air_SYSTEM10.sys](drivers/0eb5f4ce-12a7-4b45-b021-42b995de07c5/),[f461414a2596555cece5cfee65a3c22648db0082ca211f6238af8230e41b3212](drivers/0eb5f4ce-12a7-4b45-b021-42b995de07c5/),2023-03-03
[fur.sys](drivers/c1265ee4-aed4-4e65-ac54-c64deb5e3b28/),[0d10c4b2f56364b475b60bd2933273c8b1ed2176353e59e65f968c61e93b7d99](drivers/c1265ee4-aed4-4e65-ac54-c64deb5e3b28/),2023-05-07
[PanMonFltX64.sys](drivers/40bfb01b-d251-4c2c-952e-052a89a76f5b/),[06508aacb4ed0a1398a2b0da5fa2dbf7da435b56da76fd83c759a50a51c75caf](drivers/40bfb01b-d251-4c2c-952e-052a89a76f5b/),2023-01-09
[VProEventMonitor.sys](drivers/4db827b1-325b-444d-9f23-171285a4d12f/),[7877c1b0e7429453b750218ca491c2825dae684ad9616642eff7b41715c70aca](drivers/4db827b1-325b-444d-9f23-171285a4d12f/),2023-01-09
[BSMIx64.sys](drivers/47724cc1-bf75-4ab7-a47a-355a9aa30de1/),[552f70374715e70c4ade591d65177be2539ec60f751223680dfaccb9e0be0ed9](drivers/47724cc1-bf75-4ab7-a47a-355a9aa30de1/),2023-01-09
[AsrDrv101.sys](drivers/51c342f3-0b91-4674-8f81-bc016855f30f/),[f40435488389b4fb3b945ca21a8325a51e1b5f80f045ab019748d0ec66056a8b](drivers/51c342f3-0b91-4674-8f81-bc016855f30f/),2023-01-09
[IObitUnlocker.sys](drivers/4bf4b425-10af-4cd4-88e6-beb4b947eb48/),[f85cca4badff17d1aa90752153ccec77a68ad282b69e3985fdc4743eaea85004](drivers/4bf4b425-10af-4cd4-88e6-beb4b947eb48/),2023-01-09
[AsrRapidStartDrv.sys](drivers/19d16518-4aee-4983-ba89-dbbe0fa8a3e7/),[0aafa9f47acf69d46c9542985994ff5321f00842a28df2396d4a3076776a83cb](drivers/19d16518-4aee-4983-ba89-dbbe0fa8a3e7/),2023-01-09
[EneIo64.sys](drivers/9b65dba4-81a0-48cc-8ff0-a4f353881062/),[9fc29480407e5179aa8ea41682409b4ea33f1a42026277613d6484e5419de374](drivers/9b65dba4-81a0-48cc-8ff0-a4f353881062/),2023-01-09
[OpenLibSys.sys](drivers/2e4fedb0-30ed-400d-b4e1-b2b2004c1607/),[91314768da140999e682d2a290d48b78bb25a35525ea12c1b1f9634d14602b2c](drivers/2e4fedb0-30ed-400d-b4e1-b2b2004c1607/),2023-01-09
[iomem64.sys](drivers/04d377f9-36e0-42a4-8d47-62232163dc68/),[3d23bdbaf9905259d858df5bf991eb23d2dc9f4ecda7f9f77839691acef1b8c4](drivers/04d377f9-36e0-42a4-8d47-62232163dc68/),2023-01-09
[Se64a.sys](drivers/d819bee2-3bff-481f-a301-acc3d1f5fe58/),[6cb51ae871fbd5d07c5aad6ff8eea43d34063089528603ca9ceb8b4f52f68ddc](drivers/d819bee2-3bff-481f-a301-acc3d1f5fe58/),2023-01-09
[bedaisy.sys](drivers/db666d40-c9fa-4039-bfac-a5d7afd61b67/),[2b120de80a5462f8395cfb7153c86dfd44f29f0776ea156ec4a34fa64e5c4797](drivers/db666d40-c9fa-4039-bfac-a5d7afd61b67/),2023-04-22
[LcTkA.sys](drivers/d827f7a6-1832-4ddb-90dd-7a8cf1c7f25e/),[c8f9e1ad7b8cce62fba349a00bc168c849d42cfb2ca5b2c6cc4b51d054e0c497](drivers/d827f7a6-1832-4ddb-90dd-7a8cf1c7f25e/),2023-03-04
[daxin_blank3.sys](drivers/9748d5c8-62dd-474b-a336-0aadb49e5ff9/),[7a7e8df7173387aec593e4fe2b45520ea3156c5f810d2bb1b2784efd1c922376](drivers/9748d5c8-62dd-474b-a336-0aadb49e5ff9/),2023-02-28
[AsIO.sys](drivers/bd7e78db-6fd0-4694-ac38-dbf5480b60b9/),[2da330a2088409efc351118445a824f11edbe51cf3d653b298053785097fe40e](drivers/bd7e78db-6fd0-4694-ac38-dbf5480b60b9/),2023-01-09
[mydrivers.sys](drivers/d9e00cc7-a8f4-4390-a6dc-0f5423e97da4/),[08eb2d2aa25c5f0af4e72a7e0126735536f6c2c05e9c7437282171afe5e322c6](drivers/d9e00cc7-a8f4-4390-a6dc-0f5423e97da4/),2023-01-09
[WYProxy32.sys](drivers/1ad765f9-6ea7-4c45-a964-6c21ad8a7c08/),[de6bf572d39e2611773e7a01f0388f84fb25da6cba2f1f8b9b36ffba467de6fa](drivers/1ad765f9-6ea7-4c45-a964-6c21ad8a7c08/),2023-01-09
[atillk64.sys](drivers/10b1fc3d-c444-4885-8ca9-4b5891885507/),[38bb9751a3a1f072d518afe6921a66ee6d5cf6d25bc50af49e1925f20d75d4d7](drivers/10b1fc3d-c444-4885-8ca9-4b5891885507/),2023-05-06
[PanIOx64.sys](drivers/93c84c08-4683-493d-abf7-22dc2d1cb567/),[6b830ea0db6546a044c9900d3f335e7820c2a80e147b0751641899d1a5aa8f74](drivers/93c84c08-4683-493d-abf7-22dc2d1cb567/),2023-01-09
[Bs_Def.sys](drivers/3ac0eda2-a844-4a9d-9cfa-c25a9e05d678/),[5f5e5f1c93d961985624768b7c676d488c7c7c1d4c043f6fc1ea1904fefb75be](drivers/3ac0eda2-a844-4a9d-9cfa-c25a9e05d678/),2023-01-09
[4.sys](drivers/05d7cfea-1fb9-4559-8837-d97b713254fe/),[8e035beb02a411f8a9e92d4cf184ad34f52bbd0a81a50c222cdd4706e4e45104](drivers/05d7cfea-1fb9-4559-8837-d97b713254fe/),2023-03-04
[b.sys](drivers/579a0516-1177-45ce-ad9e-45f53b28dcdc/),[84df20b1d9d87e305c92e5ffae21b10b325609d59d835a954dbd8750ef5dabf4](drivers/579a0516-1177-45ce-ad9e-45f53b28dcdc/),2023-01-09
[CITMDRV_AMD64.sys](drivers/f3215c19-8053-458c-81a5-90a74c5d2e6d/),[29e0062a017a93b2f2f5207a608a96df4d554c5de976bd0276c2590a03bd3e94](drivers/f3215c19-8053-458c-81a5-90a74c5d2e6d/),2023-01-09
[BS_RCIO64.sys](drivers/e7c958da-fd5d-40d6-975e-582c6fee7f69/),[d205286bffdf09bc033c09e95c519c1c267b40c2ee8bab703c6a2d86741ccd3e](drivers/e7c958da-fd5d-40d6-975e-582c6fee7f69/),2023-01-09
[fidpcidrv64.sys](drivers/a005e057-c84f-47cd-9b4b-5b1e51a06ab4/),[3ac5e01689a3d745e60925bc7faca8d4306ae693e803b5e19c94906dc30add46](drivers/a005e057-c84f-47cd-9b4b-5b1e51a06ab4/),2023-01-09
[etdsupp.sys](drivers/0e8da43d-92e0-43f9-bc34-50a7d15b34bd/),[f744abb99c97d98e4cd08072a897107829d6d8481aee96c22443f626d00f4145](drivers/0e8da43d-92e0-43f9-bc34-50a7d15b34bd/),2023-05-11
[AMDRyzenMasterDriver.sys](drivers/40a78fac-5aea-4bc5-afc6-24f877f3e7e5/),[a13054f349b7baa8c8a3fcbd31789807a493cc52224bbff5e412eb2bd52a6433](drivers/40a78fac-5aea-4bc5-afc6-24f877f3e7e5/),2023-01-09
[HpPortIox64.sys](drivers/080ff223-f8e0-49c0-a7b5-e97349cf81a0/),[c5050a2017490fff7aa53c73755982b339ddb0fd7cef2cde32c81bc9834331c5](drivers/080ff223-f8e0-49c0-a7b5-e97349cf81a0/),2023-01-09
[GameTerSafe.sys](drivers/067589f2-4f29-4dc4-bd50-a2e2ee57b25f/),[3e9b62d2ea2be50a2da670746c4dbe807db9601980af3a1014bcd72d0248d84c](drivers/067589f2-4f29-4dc4-bd50-a2e2ee57b25f/),2023-01-09
[NetFlt.sys](drivers/30d6c39c-1d93-4101-8dd3-322ff0ab7fb3/),[f8886a9c759e0426e08d55e410b02c5b05af3c287b15970175e4874316ffaf13](drivers/30d6c39c-1d93-4101-8dd3-322ff0ab7fb3/),2023-01-09
[windbg.sys](drivers/9c3c6e89-3916-498f-81e5-da057ab3ed42/),[e1cb86386757b947b39086cc8639da988f6e8018ca9995dd669bdc03c8d39d7d](drivers/9c3c6e89-3916-498f-81e5-da057ab3ed42/),2023-04-22
[Proxy32.sys](drivers/0d0d204b-f6ce-4ce4-8d76-1724a1676c3f/),[49ed27460730b62403c1d2e4930573121ab0c86c442854bc0a62415ca445a810](drivers/0d0d204b-f6ce-4ce4-8d76-1724a1676c3f/),2023-01-09
[daxin_blank4.sys](drivers/f8bddc8b-49b9-41f7-a877-d15ec3f174f9/),[8dafe5f3d0527b66f6857559e3c81872699003e0f2ffda9202a1b5e29db2002e](drivers/f8bddc8b-49b9-41f7-a877-d15ec3f174f9/),2023-02-28
[rtkiow10x64.sys](drivers/e86f7700-01c4-47be-a625-36b2dfe4bdc6/),[32e1a8513eee746d17eb5402fb9d8ff9507fb6e1238e7ff06f7a5c50ff3df993](drivers/e86f7700-01c4-47be-a625-36b2dfe4bdc6/),2023-01-09
[inpoutx64.sys](drivers/91ff1575-9ff2-46fd-8bfe-0bb3e3457b7f/),[2d83ccb1ad9839c9f5b3f10b1f856177df1594c66cbbc7661677d4b462ebf44d](drivers/91ff1575-9ff2-46fd-8bfe-0bb3e3457b7f/),2023-01-09
[NodeDriver.sys](drivers/7a5fe570-3b35-4fad-b7d6-7518bd5436a0/),[05b146a48a69dd62a02759487e769bd30d39f16374bc76c86453b4ae59e7ffa4](drivers/7a5fe570-3b35-4fad-b7d6-7518bd5436a0/),2023-03-02
[fiddrv.sys](drivers/75a933b4-82d8-4eb8-8ed5-a0a2178630a3/),not available ,2023-01-09
[LHA.sys](drivers/eb07ef7e-0402-48eb-8e06-8fb76eda5b84/),[23ba19352b1e71a965260bf4d5120f0200709ee8657ed381043bec9a938a1ade](drivers/eb07ef7e-0402-48eb-8e06-8fb76eda5b84/),2023-05-06
[mhyprot.sys](drivers/9f8f2324-d867-4211-842a-122b93946445/),[0c512b615eac374d4d494e3c36838d8e788b3dc2691bf27916f7f42694b14467](drivers/9f8f2324-d867-4211-842a-122b93946445/),2023-05-06
[BS_HWMIO64_W10.sys](drivers/a66d0413-cc82-4f1e-bcf1-0dcf9d79f6c0/),[1d0397c263d51e9fc95bcc8baf98d1a853e1c0401cd0e27c7bf5da3fba1c93a8](drivers/a66d0413-cc82-4f1e-bcf1-0dcf9d79f6c0/),2023-01-09
[windows-xp-64.sys](drivers/a1d35b93-e97f-4ddd-a465-2405e804e754/),[dfaefd06b680f9ea837e7815fc1cc7d1f4cc375641ac850667ab20739f46ad22](drivers/a1d35b93-e97f-4ddd-a465-2405e804e754/),2023-01-09
[krpocesshacker.sys](drivers/edd29861-6984-4dbe-8e7c-22e9b6cf68d0/),[c725919e6357126d512c638f993cf572112f323da359645e4088f789eb4c7b8c](drivers/edd29861-6984-4dbe-8e7c-22e9b6cf68d0/),2023-01-09
[TestBone.sys](drivers/be4843ef-a2a8-4a0d-91c6-42e165800bb0/),[0de4247e72d378713bcf22d5c5d3874d079203bb4364e25f67a90d5570bdcce8](drivers/be4843ef-a2a8-4a0d-91c6-42e165800bb0/),2023-01-09
[DirectIo.sys](drivers/ce2d41fd-908f-414c-b6b5-338298f425b8/),[4422851a0a102f654e95d3b79c357ae3af1b096d7d1576663c027cfbc04abaf9](drivers/ce2d41fd-908f-414c-b6b5-338298f425b8/),2023-01-09
[capcom.sys](drivers/b51c441a-12c7-407d-9517-559cc0030cf6/),[da6ca1fb539f825ca0f012ed6976baf57ef9c70143b7a1e88b4650bf7a925e24](drivers/b51c441a-12c7-407d-9517-559cc0030cf6/),2023-01-09
[BS_I2cIo.sys](drivers/66be9e0a-9246-4404-b5b5-7fbde351668f/),[42e170a7ab1d2c160d60abfc906872f9cfd0c2ee169ed76f6acb3f83b3eeefdb](drivers/66be9e0a-9246-4404-b5b5-7fbde351668f/),2023-05-06
[asrdrv104.sys](drivers/9889da50-3908-4499-a729-187295a60a0e/),not available ,2023-01-09
[netfilterdrv.sys](drivers/f1dcb0e4-aa53-4e62-ab09-fb7b4a356916/),not available ,2023-01-09
[rtkio.sys](drivers/1b98a160-2e7a-4969-8c8a-4e44949191bf/),[478917514be37b32d5ccf76e4009f6f952f39f5553953544f1b0688befd95e82](drivers/1b98a160-2e7a-4969-8c8a-4e44949191bf/),2023-01-09
[b1.sys](drivers/69b924ab-2e4a-4eae-8091-4151c238136e/),[a3e507e713f11901017fc328186ae98e23de7cea5594687480229f77d45848d8](drivers/69b924ab-2e4a-4eae-8091-4151c238136e/),2023-01-09
[2.sys](drivers/0c0198a3-5c63-4a9b-abe9-88a810602329/),[88076e98d45ed3adf0c5355411fe8ca793eb7cec1a1c61f5e1ec337eae267463](drivers/0c0198a3-5c63-4a9b-abe9-88a810602329/),2023-03-04
[AsUpIO.sys](drivers/8d97bb7f-e009-4dc7-ab9d-fde293e679dc/),[8f23313adb35782adb0ba97fefbfbb8bbc5fc40ae272e07f6d4629a5305a3fa2](drivers/8d97bb7f-e009-4dc7-ab9d-fde293e679dc/),2023-05-06
[NICM.SYS](drivers/f4126206-564f-49f5-a942-2138a3131e0e/),[3a65d14fd3b1b5981084cdbd293dc6f4558911ea18dd80177d1e5b54d85bcaa0](drivers/f4126206-564f-49f5-a942-2138a3131e0e/),2023-05-06
[TGSafe.sys](drivers/ad693146-4adf-4407-bb20-f2505e34c226/),[3a95cc82173032b82a0ffc7d2e438df64c13bc16b4574214c9fe3be37250925e](drivers/ad693146-4adf-4407-bb20-f2505e34c226/),2023-01-09
[NTIOLib.sys](drivers/a7bba474-815f-49be-bddc-4d76a64c866c/),[09bedbf7a41e0f8dabe4f41d331db58373ce15b2e9204540873a1884f38bdde1](drivers/a7bba474-815f-49be-bddc-4d76a64c866c/),2023-01-09
[wantd_6.sys](drivers/127cde1d-905e-4c67-a2c3-04ea4deaea7d/),[e7af7bcb86bd6bab1835f610671c3921441965a839673ac34444cf0ce7b2164e](drivers/127cde1d-905e-4c67-a2c3-04ea4deaea7d/),2023-02-28
[piddrv.sys](drivers/354a9fcf-acf1-4151-94d2-af88116f605c/),not available ,2023-01-09
[BS_I2c64.sys](drivers/de4dd27a-1f7e-4271-98a4-55395ab6aabf/),[55fee54c0d0d873724864dc0b2a10b38b7f40300ee9cae4d9baaf8a202c4049a](drivers/de4dd27a-1f7e-4271-98a4-55395ab6aabf/),2023-01-09
[BS_Flash64.sys](drivers/e299b0b6-e5e2-45b3-bf0b-c008068cebfa/),[86a8e0aa29a5b52c84921188cc1f0eca9a7904dcfe09544602933d8377720219](drivers/e299b0b6-e5e2-45b3-bf0b-c008068cebfa/),2023-01-09
[PCHunter.sys](drivers/a261cd64-0d04-4bf5-ad73-f3bb96bf83cf/),[1b7fb154a7b7903a3c81f12f4b094f24a3c60a6a8cffca894c67c264ab7545fa](drivers/a261cd64-0d04-4bf5-ad73-f3bb96bf83cf/),2023-01-09
[rwdrv.sys](drivers/fbdd993b-47b1-4448-8c41-24c310802398/),[ea0b9eecf4ad5ec8c14aec13de7d661e7615018b1a3c65464bf5eca9bbf6ded3](drivers/fbdd993b-47b1-4448-8c41-24c310802398/),2023-01-09
[t3.sys](drivers/31a962ce-43ef-410f-873a-7ccc8f00332b/),[4cff6e53430b81ecc4fae453e59a0353bcfe73dd5780abfc35f299c16a97998e](drivers/31a962ce-43ef-410f-873a-7ccc8f00332b/),2023-01-09
[SSPORT.sys](drivers/c854b612-0b9f-4fc3-a7b8-a93bed7a291e/),[7cc9ba2df7b9ea6bb17ee342898edd7f54703b93b6ded6a819e83a7ee9f938b4](drivers/c854b612-0b9f-4fc3-a7b8-a93bed7a291e/),2023-04-15
[winio64.sys](drivers/94eb0694-29ba-4f8e-b763-86c6371db6cc/),[e1980c6592e6d2d92c1a65acad8f1071b6a404097bb6fcce494f3c8ac31385cf](drivers/94eb0694-29ba-4f8e-b763-86c6371db6cc/),2023-01-09
[WinRing0.sys](drivers/7bb5ff05-25f8-410d-ae99-c8e8f082d24f/),[3ec5ad51e6879464dfbccb9f4ed76c6325056a42548d5994ba869da9c4c039a8](drivers/7bb5ff05-25f8-410d-ae99-c8e8f082d24f/),2023-01-09
[aswVmm.sys](drivers/a845a05c-5357-4b78-9783-16b4d34b2cb0/),[36505921af5a09175395ebaea29c72b2a69a3a9204384a767a5be8a721f31b10](drivers/a845a05c-5357-4b78-9783-16b4d34b2cb0/),2023-01-09
[windows7-32.sys](drivers/b45a3fdf-592a-4cd9-81e2-8fe03d554cad/),[4941c4298f4560fc1e59d0f16f84bab5c060793700b82be2fd7c63735f1657a8](drivers/b45a3fdf-592a-4cd9-81e2-8fe03d554cad/),2023-01-09
[Lurker.sys](drivers/3fb743b8-d3ed-4873-9c95-e212720dde21/),[0fd2df82341bf5ebb8a53682e60d08978100c01acb0bed7b6ce2876ada80f670](drivers/3fb743b8-d3ed-4873-9c95-e212720dde21/),2023-01-09
[AsrSmartConnectDrv.sys](drivers/57f63efb-dc43-4dba-9413-173e3e4be750/),[47f08f7d30d824a8f4bb8a98916401a37c0fd8502db308aba91fe3112b892dcc](drivers/57f63efb-dc43-4dba-9413-173e3e4be750/),2023-01-09
[WinIO32B.sys](drivers/45f2c348-bf17-40ab-8306-ef14231cc996/),not available ,2023-01-09
[1.sys](drivers/a5792a63-ba77-44ac-bd4a-134b24b01033/),[64f9e664bc6d4b8f5f68616dd50ae819c3e60452efd5e589d6604b9356841b57](drivers/a5792a63-ba77-44ac-bd4a-134b24b01033/),2023-01-09
[AsrDrv102.sys](drivers/5af9abf0-d8de-4e9b-8141-e9e97a31901a/),[a7c2e7910942dd5e43e2f4eb159bcd2b4e71366e34a68109548b9fb12ac0f7cc](drivers/5af9abf0-d8de-4e9b-8141-e9e97a31901a/),2023-01-09
[daxin_blank1.sys](drivers/1bf3b155-752a-4cc7-beb0-f202e525eb1a/),[5bc3994612624da168750455b363f2964e1861dba4f1c305df01b970ac02a7ae](drivers/1bf3b155-752a-4cc7-beb0-f202e525eb1a/),2023-02-28
[AsrDrv103.sys](drivers/32ccd436-eb13-4ab3-83d4-3e5471f4e364/),[2003b478b9fd1b3d76ec5bf4172c2e8915babbbee7ad1783794acbf8d4c2519d](drivers/32ccd436-eb13-4ab3-83d4-3e5471f4e364/),2023-01-09
[HpPortIox64.sys](drivers/13637210-2e1c-45a4-9f76-fe38c3c34264/),[a4680fabf606d6580893434e81c130ff7ec9467a15e6534692443465f264d3c9](drivers/13637210-2e1c-45a4-9f76-fe38c3c34264/),2023-05-06
[daxin_blank5.sys](drivers/0590655c-baa2-481a-b909-463534bd7a5e/),[9c2f3e9811f7d0c7463eaa1ee6f39c23f902f3797b80891590b43bbe0fdf0e51](drivers/0590655c-baa2-481a-b909-463534bd7a5e/),2023-02-28
[driver7-x86-withoutdbg.sys](drivers/d9f2c3d6-160c-4eb3-8547-894fcf810342/),[927c2a580d51a598177fa54c65e9d2610f5f212f1b6cb2fbf2740b64368f010a](drivers/d9f2c3d6-160c-4eb3-8547-894fcf810342/),2023-01-09
[WinIO32.sys](drivers/0f6c3a28-4d04-474b-a098-37383f984686/),not available ,2023-01-09
[libnicm.sys](drivers/a0fbd397-64d5-4af2-844b-b096e08a1866/),[ab0925398f3fa69a67eacee2bbb7b34ac395bb309df7fc7a9a9b8103ef41ed7a](drivers/a0fbd397-64d5-4af2-844b-b096e08a1866/),2023-05-06
[fidpcidrv.sys](drivers/e6338692-90e0-41b1-9481-a47e0df144ad/),not available ,2023-01-09
[smep_namco.sys](drivers/cce291c8-4534-4362-af45-5f45cd32bd92/),[7ec93f34eb323823eb199fbf8d06219086d517d0e8f4b9e348d7afd41ec9fd5d](drivers/cce291c8-4534-4362-af45-5f45cd32bd92/),2023-01-09
[RTCore64.sys](drivers/275c80c5-a67c-4536-b29e-4e481242cb01/),[03e0581432f5c8cc727a8aa387f5b69ff84d38d0df6f1226c19c6e960a81e1e9](drivers/275c80c5-a67c-4536-b29e-4e481242cb01/),2023-05-06
[wantd_5.sys](drivers/3277cecc-f4b4-4a00-be01-9da83e013bcd/),[b9dad0131c51e2645e761b74a71ebad2bf175645fa9f42a4ab0e6921b83306e3](drivers/3277cecc-f4b4-4a00-be01-9da83e013bcd/),2023-02-28
[AsrSetupDrv103.sys](drivers/19003e00-d42d-4cbe-91f3-756451bdd7da/),not available ,2023-01-09
[WinIO32A.sys](drivers/1068f5cc-65dd-4fd0-b3d8-1d982b37405f/),not available ,2023-01-09
[GLCKIO2.sys](drivers/52ded752-2708-499e-8f37-98e4a9adc23c/),[e5b0772be02e2bc807804874cf669e97aa36f5aff1f12fa0a631a3c7b4dd0dc8](drivers/52ded752-2708-499e-8f37-98e4a9adc23c/),2023-05-06
[nt6.sys](drivers/e71f0866-e317-44d4-a456-d6f0c555aa73/),[15c53eb3a0ea44bbd2901a45a6ebeae29bb123f9c1115c38dfb2cdbec0642229](drivers/e71f0866-e317-44d4-a456-d6f0c555aa73/),2023-01-09
[amp.sys](drivers/ca768fc5-9b5c-4ced-90ab-fd6be9a70199/),[cbb8239a765bf5b2c1b6a5c8832d2cab8fef5deacadfb65d8ed43ef56d291ab6](drivers/ca768fc5-9b5c-4ced-90ab-fd6be9a70199/),2023-01-09
[zam64.sys](drivers/49920621-75d5-40fc-98b0-44f8fa486dcc/),[543991ca8d1c65113dff039b85ae3f9a87f503daec30f46929fd454bc57e5a91](drivers/49920621-75d5-40fc-98b0-44f8fa486dcc/),2023-01-09
[VBoxUSB.Sys](drivers/5938df1d-9513-449f-8252-c442ddca0c2a/),[6071db01b50c658cf78665c24f1d21f21b4a12d16bfcfaa6813bf6bbc4d0a1e8](drivers/5938df1d-9513-449f-8252-c442ddca0c2a/),2023-05-06
[AsrDrv10.sys](drivers/0258df5c-c3c1-4ed5-ba8f-846d91526ffe/),[ece0a900ea089e730741499614c0917432246ceb5e11599ee3a1bb679e24fd2c](drivers/0258df5c-c3c1-4ed5-ba8f-846d91526ffe/),2023-01-09
[HwOs2Ec10x64.sys](drivers/3ab0d182-6365-47a7-89f4-34121e889503/),[bb1135b51acca8348d285dc5461d10e8f57260e7d0c8cc4a092734d53fc40cbc](drivers/3ab0d182-6365-47a7-89f4-34121e889503/),2023-01-09
